2025-05-31 22:26:44,429 - INFO - 掃描到 2 個 CSV 檔案，其中不含 '_with_latlon' 的檔案數量為 2
2025-05-31 22:28:45,801 - INFO - 地址「臺北市松山區三民路84號, 台灣」轉換成功：緯度=25.0565326, 經度=121.5638256
2025-05-31 22:28:46,521 - INFO - 地址「臺北市仁愛路四段280號, 台灣」轉換成功：緯度=25.0364269, 經度=121.5547681
2025-05-31 22:28:47,396 - INFO - 地址「臺北市大安區信義路四段143號4樓, 台灣」轉換成功：緯度=25.0334604, 經度=121.5495463
2025-05-31 22:28:48,160 - INFO - 地址「臺北市大安區忠孝東路三段54號4樓-1, 台灣」轉換成功：緯度=25.0417076, 經度=121.5355866
2025-05-31 22:28:48,786 - INFO - 地址「臺北市信義區吳興街252號, 台灣」轉換成功：緯度=25.0269555, 經度=121.563012
2025-05-31 22:28:49,460 - INFO - 地址「臺北市信義區松德路309號, 台灣」轉換成功：緯度=25.0292132, 經度=121.5745193
2025-05-31 22:28:50,379 - INFO - 地址「臺北市北投區石牌路二段201號, 台灣」轉換成功：緯度=25.1208483, 經度=121.5227627
2025-05-31 22:28:51,016 - INFO - 地址「臺北市北投區知行路225巷12號, 台灣」轉換成功：緯度=25.1206037, 經度=121.4661496
2025-05-31 22:28:51,846 - INFO - 地址「臺北市士林區文昌路95號, 台灣」轉換成功：緯度=25.0964085, 經度=121.520938
2025-05-31 22:28:52,543 - INFO - 地址「臺北市內湖區成功路二段325號, 台灣」轉換成功：緯度=25.0733691, 經度=121.5959272
2025-05-31 22:28:53,296 - INFO - 地址「臺北市文山區興隆路三段111號, 台灣」轉換成功：緯度=25.0004801, 經度=121.5584967
2025-05-31 22:28:54,022 - INFO - 地址「臺北市文山區木柵路二段62號2樓, 台灣」轉換成功：緯度=24.9886177, 經度=121.5592328
2025-05-31 22:28:54,525 - INFO - 檔案 114年度地方衛生局指定酒癮治療機構(公告)_1140410.csv 處理完成，結果儲存至 ..\dataset\114年度地方衛生局指定酒癮治療機構(公告)_1140410_with_latlon.csv
2025-05-31 22:31:15,596 - INFO - 掃描到 2 個 CSV 檔案，其中不含 '_with_latlon' 的檔案數量為 2
2025-05-31 22:31:15,832 - INFO - 地址「臺北市松山區敦化北路199號, 台灣」轉換成功：緯度=25.0556512, 經度=121.5493054
2025-05-31 22:31:16,532 - INFO - 地址「臺北市松山區八德路二段424號, 台灣」轉換成功：緯度=25.0476829, 經度=121.5474831
